id,Indication
3511,breast cancer
3511,lobular carcinoma
3512,breast cancer
3512,alopecia
3513,breast cancer
3514,breast cancer
3514,her2- mbc
3515,breast cancer
3515,metastatic breast cancer
3516,breast cancer
3516,metastatic breast cancer
3516,stage
3516,allergy
3517,breast cancer
3517,triple-negative breast cancer
3518,breast cancer
3518,metastatic breast cancer
3519,breast cancer
3519,stage
3520,breast cancer
3520,triple-negative breast cancer
3521,breast cancer
3521,metastatic breast cancer
3521,stage
3522,breast cancer
3522,multiple primary cancer
3523,breast cancer
3523,pneumonitis
3523,metastatic breast cancer
3524,breast cancer
3524,metastatic breast cancer
3525,breast cancer
3525,triple-negative breast cancer
3526,breast cancer
3526,triple-negative breast cancer
3527,breast cancer
3528,breast cancer
3528,triple-negative breast cancer
3529,breast cancer
3529,metastatic breast cancer
3530,breast cancer
3530,metastatic breast cancer
3531,breast cancer
3532,breast cancer
3532,tumors
3533,breast cancer
3533,breast carcinoma
3534,breast cancer
3534,brain metastasis
3534,metastatic breast cancer
3535,breast cancer
3535,triple-negative breast cancer
3536,breast cancer
3537,breast cancer
3538,breast cancer
3539,breast cancer
3540,breast cancer
3540,cns metastases
3540,metastatic breast cancer
3541,breast cancer
3541,stage
3542,breast cancer
3542,triple-negative breast cancer
3543,breast cancer
3543,metastatic breast cancer
3544,breast cancer
3544,breast carcinoma
3544,ovarian carcinoma
3545,breast cancer
3545,allergy
3545,metastatic breast cancer
3546,breast cancer
3546,stage
3547,breast cancer
3547,metastatic breast cancer
3548,cancer
3548,colorectal cancer
3549,breast cancer
3549,metastatic breast cancer
3550,breast cancer
3550,metastatic breast cancer
3551,cancer
3552,cancer
3552,solid tumor
3553,cancer
3553,breast cancer
3554,cancer
3554,breast cancer
3555,cancer
3555,breast cancer
3556,cancer
3556,lung cancer
3557,cancer
3557,tumors
3558,cancer
3558,fallopian tube cancer
3559,cancer
3559,oncology
3560,cancer
3560,gastric cancer
3561,cancer
3562,large cell neuroendocrine carcinoma
3562,cancer
3563,cancer
3564,cancer
3565,cancer
3566,cancer
3567,cancer
3567,lung cancer
3568,cancer
3569,cancer
3569,carcinoma
3570,cancer
3570,atrial fibrillation
3570,breast cancer
3571,cancer
3571,non-small cell lung cancer
3572,cancer
3573,cancer
3573,aml
3574,cancer
3575,cancer
3575,glioma
3576,cancer
3576,glioma
3577,cancer
3577,carcinoma
3578,cancer
3578,ovarian cancer
3579,cancer
3579,tumors
3579,oncology
3580,cancer
3581,cancer
3581,tumors
3581,venous thrombosis
3582,cancer
3583,cancer
3583,lung cancer
3584,cancer
3584,non-small cell lung cancer
3585,cancer
3585,tumors
3585,breast cancer
3586,cancer
3587,cancer
3587,ascites
3588,cancer
3588,ovarian cancer
3589,cancer
3589,hepatocellular carcinoma of liver
3590,cancer
3590,tumors
3591,cancer
3592,cancer
3592,non-small cell lung cancer
3592,small-cell lung cancer
3592,pulmonary large-cell neuroendocrine carcinoma
3593,renal cell carcinoma
3593,cancer
3594,cancer
3595,cancer
3595,breast cancer
3596,cancer
3596,lung cancer
3597,cancer
3597,tumors
3598,cancer
3599,vitamin d deficiency
3599,cancer
3600,cancer
3600,colorectal cancer
3601,cancer
3601,ovarian cancer
3602,cancer
3602,lung cancer
3603,cancer
3603,adenoma
3604,cancer
3605,cancer
3606,cancer
3607,cancer
3608,cancer
3608,prostate cancer
3608,oncology
3609,cancer
3609,solid tumor
3610,cancer
3611,cancer
3612,cancer
3613,cancer
3613,ovarian cancer
3614,cancer
3615,cancer
3615,lung cancer patient
3615,interstitial lung disease
3616,cancer
3616,non-small cell lung cancer
3617,cancer
3617,non-small cell lung cancer
3618,cancer
3618,non-small cell lung cancer
3619,cancer
3619,triple-negative breast cancer
3620,cancer
3620,breast cancer
3621,cancer
3622,cancer
3622,peripheral sensory neuropathy
3622,breast cancer
3623,cancer
3623,ovarian cancer
3624,cancer
3624,non-small cell lung cancer
3625,cancer
3625,infection
3625,cervical cancer
3626,cancer
3626,esophageal squamous cell carcinoma
3627,cancer
3627,breast cancer
3628,cancer
3629,cancer
3629,breast cancer
3630,cancer
3631,cancer
3631,solid tumor
3632,cancer
3633,cancer
3633,lung cancer
3634,cancer
3635,colorectal cancer
3635,cancer
3636,cancer
3637,cancer
3637,lung adenocarcinoma
3638,cancer
3638,blood cancer
3639,cancer
3640,cancer
3640,mmr
3641,cancer
3642,cancer
3643,cancer
3644,cancer
3644,colorectal cancer
3644,lynch syndrome
3645,cancer
3645,breast cancer
3646,cancer
3646,breast cancer
3646,ovarian cancer
3647,cancer
3647,infection
3648,cancer
3648,tumors
3649,cancer
3650,cancer
3650,tumors
3651,cancer
3652,cancer
3652,lung cancer
3653,cancer
3654,cancer
3654,lynch syndrome
3655,cancer
3655,lung cancer
3656,cancer
3656,non-small cell lung cancer
3657,cancer
3657,non-small cell lung cancer
3658,cancer
3658,non-small cell lung cancer
3659,cancer
3660,cancer
3660,marginal zone b-cell lymphoma
3660,infection
3661,cancer
3661,arterial thromboembolic event
3661,renal cell carcinoma
3662,cancer
3663,cancer
3663,adrenocortical carcinoma
3664,cancer
3664,gastric carcinoma
3665,cancer
3666,cancer
3666,prostate cancer
3666,breast cancer
3667,influenza
3667,cancer
3667,non-small cell lung cancer
3668,cancer
3668,breast cancer
3669,cancer
3670,cancer
3670,cancer associated thromboembolism
3671,cancer
3671,lung cancer
3672,breast cancer
3672,cancer
3673,cancer
3674,cancer
3674,non-small cell lung cancer
3675,cancer
3675,ovarian cancer
3676,cancer
3676,peritoneal carcinoma
3677,cancer
3678,cancer
3679,cancer
3679,lung cancer
3680,cancer
3680,pancreatic ductal adenocarcinoma
3681,cancer
3681,infection
3682,cancer
3682,solid tumor
3683,cancer
3683,mmr
3684,cancer
3684,lung cancer
3685,lung cancer
3685,cancer
3686,hiv
3686,cancer
3686,head and neck cancer
3687,cancer
3687,esophageal carcinoma
3688,central nervous system
3688,tumors
3688,hepatocellular
3688,cholangio carcinoma
3689,central nervous system
3689,tumors
3689,high grade glioma
3690,central nervous system
3690,tumors
3690,glioma
3691,thrombocytopenia
3691,central nervous system
3691,tumors
3691,glioblastoma
3692,central nervous system
3692,tumors
3692,glioma
3693,central nervous system
3693,tumors
3693,brain cancer
3694,central nervous system
3694,bulky disease
3694,tumors
3694,melanoma
3695,central nervous system
3695,tumors
3696,central nervous system
3696,tumors
3696,glioblastoma
3697,central nervous system
3697,tumors
3697,glioma
3698,central nervous system
3698,cancer
3698,tumors
3699,central nervous system
3699,tumors
3699,b-cell lymphoma
3700,high grade glioma
3700,central nervous system
3700,hgg
3700,tumors
3701,central nervous system
3701,tumors
3701,allergy
3701,glioblastoma
3702,central nervous system
3702,tumors
3702,solid tumor
3702,glioma
3703,central nervous system
3703,bulky disease
3703,tumors
3703,non-small cell lung cancer
3704,central nervous system
3704,neoplastic meningitis
3704,tumors
3705,central nervous system
3705,tumors
3705,glioblastoma
3706,central nervous system
3706,tumors
3706,glioma
3707,central nervous system
3707,zika virus infection
3707,tumors
3707,glioblastoma
3708,central nervous system
3708,tumors
3708,lesion
3709,central nervous system
3709,bulky disease
3709,tumors
3710,bulky disease
3710,central nervous system
3710,tumors
3710,cancer
3711,central nervous system
3711,bulky disease
3711,tumors
3711,cancer
3712,hyperprogressive disease
3712,central nervous system
3712,tumors
3712,high grade glioma
3713,central nervous system
3713,bulky disease
3713,tumors
3714,central nervous system
3714,tumors
3714,high grade glioma
3715,central nervous system
3715,bulky disease
3715,tumors
3715,lung adenocarcinoma
3716,central nervous system
3716,bulky disease
3716,tumors
3716,cancer
3717,central nervous system
3717,tumors
3717,glioblastoma
3718,central nervous system
3718,tumors
3718,glioblastoma
3719,central nervous system
3719,tumors
3719,glioblastoma
3720,central nervous system
3720,tumors
3720,seizure
3720,low grade glioma
3720,lgg
3721,central nervous system
3721,tumors
3721,glioblastoma
3722,central nervous system
3722,tumors
3722,glioblastoma
3723,central nervous system
3723,tumors
3723,glioblastoma
3724,central nervous system
3724,tumors
3724,brain cancer
3725,central nervous system
3725,tumors
3725,glioblastoma multiforme
3726,central nervous system
3726,tumors
3726,neuroendocrine cancer
3727,central nervous system
3727,tumors
3727,glioblastoma multiforme
3728,central nervous system
3728,tumors
3729,central nervous system
3729,tumors
3729,meningioma
3730,central nervous system
3730,tumors
3730,glioblastoma
3731,central nervous system
3731,tumors
3731,glioma
3732,central nervous system
3732,tumors
3732,neoplastic meningitis
3732,cancer
3733,central nervous system
3733,tumors
3733,glioblastoma
3734,central nervous system
3734,tumors
3734,glioma
3735,central nervous system
3735,tumors
3735,b-cell lymphoma
3736,central nervous system
3736,bulky disease
3736,tumors
3736,neoplastic meningitis
3737,central nervous system
3737,bulky disease
3737,hypofractionated
3737,tumors
3737,brain metastasis
3738,central nervous system
3738,tumors
3738,glioblastoma
3739,central nervous system
3739,tumors
3739,cns tumor
3740,central nervous system
3740,tumors
3740,glioma
3741,central nervous system
3741,tumors
3741,glioma
3742,central nervous system
3742,tumors
3742,glioblastoma
3743,central nervous system
3743,tumors
3744,central nervous system
3744,tumors
3744,glioblastoma
3745,central nervous system
3745,tumors
3745,glioblastoma
3746,central nervous system
3746,tumors
3746,glioblastoma
3747,central nervous system
3747,bulky disease
3747,tumors
3748,central nervous system
3748,glioma
3748,tumors
3749,central nervous system
3749,tumors
3750,central nervous system
3750,tumors
3750,cns lymphoma
3751,central nervous system
3751,tumors
3751,glioblastoma
3752,central nervous system
3752,tumors
3752,glioblastoma multiforme
3753,central nervous system
3753,bulky disease
3753,tumors
3754,central nervous system
3754,tumors
3754,glioma
3754,neurofibromatosis type 1
3755,central nervous system
3755,tumors
3755,glioma
3756,central nervous system
3756,bulky disease
3756,tumors
3756,melanoma
3756,cancer
3757,central nervous system
3757,tumors
3757,glioma
3758,central nervous system
3758,tumors
3758,glioblastoma multiforme
3759,central nervous system
3759,tumors
3759,glioblastoma
3760,central nervous system
3760,bulky disease
3760,tumors
3760,ovarian cancer
3761,central nervous system
3761,tumors
3761,glioma
3762,central nervous system
3762,bulky disease
3762,tumors
3762,lung cancer
3763,central nervous system
3763,tumors
3763,neoplastic meningitis
3764,central nervous system
3764,intracerebral hemorrhage
3764,tumors
3764,cancer
3765,central nervous system
3765,tumors
3765,high grade glioma
3765,glioma
3765,cancer
3766,central nervous system
3766,tumors
3766,melanoma
3766,lung cancer
3766,bulky disease
3767,central nervous system
3767,tumors
3767,glioblastoma
3768,central nervous system
3768,cancer associated thromboembolism
3768,tumors
3769,central nervous system
3769,bulky disease
3769,tumors
3769,lesion
3769,non-small cell lung cancer
3769,brain metastasis
3770,tumors
3770,lung cancer patient
3771,tumors
3771,hodgkin lymphoma
3772,tumors
3772,allergy
3773,tumors
3773,cancer
3774,non-small cell lung cancer
3774,tumors
3775,tumors
3776,tumors
3776,melanoma
3777,tumors
3778,tumors
3778,breast cancer
3779,tumors
3780,tumors
3781,tumors
3782,obesity
3782,tumors
3782,asian breast cancer
3783,tumors
3783,uterine carcinoma
3784,tumors
3785,tumors
3785,pancreatic cancer
3786,tumors
3786,squamous cell carcinoma
3787,tumors
3788,tumors
3789,tumors
3789,non-small cell lung cancer
3790,tumors
3790,non-small cell lung cancer
3791,bone metastases
3791,tumors
3792,tumors
3793,tumors
3794,tumors
3794,solid tumor
3795,non-small cell lung cancer
3795,tumors
3796,tumors
3796,cancer
3797,tumors
3798,tumors
3798,head and neck cancer
3799,b-cell lymphoma
3799,tumors
3799,plasma cell tumor
3800,tumors
3800,cancer
3801,tumors
3801,lung cancer patient
3802,tumors
3802,cancer
3803,tumors
3803,solid tumor
3803,blood cancer
3804,tumors
3805,tumors
3806,tumors
3806,melanoma
3806,renal cell carcinoma
3807,tumors
3807,pneumonitis
3808,tumors
3809,tumors
3810,tumors
3811,tumors
3811,non-small cell lung cancer
3812,tumors
3812,hepatocellular carcinoma of liver
3813,tumors
3814,mucosal melanoma
3814,tumors
3815,tumors
3815,cancer
3816,tumors
3816,non-small cell lung cancer
3817,tumors
3817,b-cell malignancy
3818,tumors
3818,solid tumor
3819,tumors
3820,tumors
3820,bulky disease
3820,melanoma
3821,endocrinopathy
3821,tumors
3822,tumors
3822,cancer
3823,tumors
3823,non-small cell lung cancer
3824,acquired autoimmune hemolytic anemia
3824,tumors
3824,cancer
3825,tumors
3825,influenza
3826,tumors
3826,cancer
3827,tumors
3828,tumors
3828,breast cancer
3828,stage
3829,tumors
3830,tumors
3830,melanoma
3830,lung cancer patient
3830,autoimmune disorder
3831,tumors
3831,breast cancer
3832,tumors
3833,testicular cancer
3833,tumors
3834,tumors
3835,tumors
3835,pneumocystis carinii pneumonia
3835,pneumonia
3835,infection
3836,tumors
3836,non-small cell lung cancer
3837,tumors
3837,non-small cell lung cancer
3838,tumors
3839,tumors
3839,oncology
3840,tumors
3840,cancer
3841,tumors
3841,pancreatic cancer
3842,tumors
3842,small cell lung carcinoma
3843,eosinophilia
3843,tumors
3844,tumors
3844,solid tumor
3845,tumors
3846,tumors
3847,solid tumor
3847,tumors
3848,tumors
3849,tumors
3850,tumors
3851,tumors
3851,cancer
3852,tumors
3853,inflammation
3853,tumors
3853,colorectal cancer
3854,tumors
3855,tumors
3855,melanoma
3856,tumors
3856,non-small cell lung cancer
3857,pericardial effusion
3857,tumors
3858,tumors
3859,tumors
3860,tumors
3860,solid tumor
3861,tumors
3862,tumors
3862,metastatic melanoma
3863,tumors
3863,lung cancer patient
3864,tumors
3864,metastatic melanoma
3865,tumors
3866,tumors
3867,tumors
3867,colorectal cancer
3868,cancer
3868,tumors
3869,tumors
3870,tumors
3870,melanoma
3871,tumors
3871,triple-negative breast cancer
3872,tumors
3872,breast cancer
3872,stage
3873,tumors
3873,gastroesophageal junction cancer
3874,tumors
3874,bone metastases
3874,cancer
3875,tumors
3875,cancer
3876,tumors
3876,colorectal cancer
3877,tumors
3877,cancer
3878,tumors
3878,head and neck squamous cell carcinoma
3879,tumors
3880,tumors
3881,tumors
3881,breast cancer
3882,tumors
3882,non-small cell lung cancer
3883,tumors
3883,metastatic breast cancer
3884,cancer
3884,tumors
3885,tumors
3885,breast cancer
3886,tumors
3887,tumors
3887,cancer
3888,tumors
3888,melanoma
3889,tumors
3890,tumors
3891,tumors
3891,non-small cell lung cancer
3892,tumors
3893,tumors
3894,tumors
3895,tumors
3896,tumors
3896,cancer
3897,tumors
3897,colorectal cancer
3898,tumors
3898,non-small cell lung cancer
3899,tumors
3899,melanoma
3900,tumors
3901,tumors
3901,cancer
3902,tumors
3902,autoimmune disorder
3903,tumors
3903,lung carcinoma
3904,tumors
3904,solid tumor
3905,tumors
3905,cancer
3906,merkel cell carcinoma
3906,tumors
3907,endocrinopathy
3907,tumors
3908,tumors
3908,lung cancer
3909,tumors
3909,cancer
3910,tumors
3910,breast cancer
3911,tumors
3912,tumors
3912,blood cancer
3913,tumors
3914,tumors
3914,metastatic melanoma
3915,tumors
3915,breast cancer
3916,tumors
3916,metastatic castration-resistant prostate cancer
3917,tumors
3917,colorectal cancer
3918,tumors
3919,tumors
3919,triple-negative breast cancer
3920,tumors
3921,tumors
3921,lung cancer
3921,melanoma
3922,tumors
3923,tumors
3923,head and neck cancer
3923,lung cancer
3924,tumors
3924,metastatic breast cancer
3924,breast cancer
3924,stage
3925,tumors
3925,lung cancer patient
3926,tumors
3926,solid tumor
3927,tumors
3928,tumors
3929,tumors
3930,tumors
3931,tumors
3931,ovarian cancer
3932,tumors
3932,hepatocellular carcinoma of liver
3933,tumors
3933,breast cancer
3934,tumors
3934,oral cancer
3934,immune deficiency
3935,tumors
3935,melanoma
3936,tumors
3936,metastatic melanoma
3937,tumors
3938,cytopenia
3938,tumors
3938,b-cell lymphoma
3939,tumors
3939,ovarian carcinoma
3940,tumors
3941,tumors
3942,tumors
3943,tumors
3943,lung cancer
3944,tumors
3945,tumors
3946,tumors
3946,non-small cell lung cancer
3947,tumors
3947,solid tumor
3948,tumors
3948,bladder cancer
3949,tumors
3949,non-small cell lung cancer
3950,tumors
3951,tumors
3952,tumors
3953,tumors
3954,tumors
3954,solid tumor
3955,tumors
3955,renal cell carcinoma
3956,tumors
3957,tumors
3958,tumors
3958,cancer
3959,tumors
3959,non-small cell lung cancer
3960,tumors
3961,tumors
3962,tumors
3963,tumors
3964,tumors
3964,biliary tract cancer
3965,tumors
3965,lung cancer patient
3966,tumors
3967,tumors
3968,tumors
3968,pancreatic cancer
3969,tumors
3969,cancer
3970,tumors
3971,tumors
3971,non-small cell lung cancer
3972,tumors
3972,metastatic melanoma
3973,tumors
3973,colorectal cancer
3974,tumors
3974,metastatic renal cell carcinoma
3974,metastatic urothelial carcinoma
3975,tumors
3975,cancer
3976,tumors
3976,triple-negative breast cancer
3977,tumors
3978,tumors
3978,colorectal cancer
3979,tumors
3979,cancer
3980,tumors
3981,tumors
3981,cancer
3982,tumors
3982,breast cancer
3983,tumors
3983,melanoma
3984,tumors
3985,tumors
3985,solid tumor
3986,tumors
3986,ffpe tumor
3987,tumors
3987,triple-negative breast cancer
3988,testicular cancer
3988,tumors
3988,colorectal cancer
3989,tumors
3989,melanoma
3990,tumors
